0,https://www.zhipin.com/job_detail/901791bc187b277d1nN62di9GVJR.html,质量经理（医药物流）,上海·青浦区·华新,  华欣物流 物流/仓储不需要融资500-999人   , 15-20K·13薪 5-10年本科  李女士人力资源主管    立即沟通  ,  医药物流 质量管理 质量管理体系标准 GMP认证  五险一金，节日福利，年终奖，定期体检，带薪年假 
0,https://www.zhipin.com/job_detail/a0e75a7be92837841nJ62tW5ElJZ.html,食品质量经理,上海·奉贤区·金汇,  上海芝然乳品 食品/饮料/烟酒已上市500-999人   , 15-20K·13薪 5-10年本科  唐女士人事    立即沟通  ,  食品质量管理  节日福利，年终奖，带薪年假，通讯补贴，五险一金，包吃，股票期权，加班补助，定期体检，全勤奖，交通补助 
0,https://www.zhipin.com/job_detail/eb89f2875bc450ee1n1y29-6EVFV.html,项目质量工程师,上海·浦东新区·金桥,  擎朗智能 智能硬件D轮及以上1000-9999人   , 12-20K 3-5年本科  陈先生项目质量经理    立即沟通  ,  五险 质量工程师 研发质量 设计质量  全勤奖，年终奖，带薪年假，零食下午茶，股票期权，五险一金，节日福利，员工旅游，定期体检，补充医疗保险 
0,https://www.zhipin.com/job_detail/2c70e7eb6bec39411n153tS4E1tV.html,QA质量经理（家具建材）,上海·闵行区·华漕,  红星美凯龙互联网集团 互联网已上市10000人以上   , 15-20K·14薪 3-5年本科  郑先生HRBP    立即沟通  ,  质量管理体系标准  五险一金，餐补，通讯补贴，补充医疗保险，带薪年假，加班补助，免费班车，节日福利，住房补贴，年终奖，员工旅游，包吃，定期体检 
0,https://www.zhipin.com/job_detail/51ed4edef5dd63d51nJ83dm7ElNQ.html,前期质量工程师（理工科）,上海,  纳恩汽车技术 汽车零部件D轮及以上500-999人   , 13-18K 1-3年本科  火女士人事部经理    立即沟通  ,  APQP 前期质量 汽车电子   
0,https://www.zhipin.com/job_detail/79e8acb97d46ab6f1nd62t6-FlJR.html,化妆品质量管理,上海,  如薇苏州 电子商务不需要融资100-499人   , 12-20K·13薪 3-5年大专  张女士人事主管    立即沟通  ,  化妆品  定期体检，带薪年假，员工旅游，零食下午茶，年终奖，五险一金，节日福利 
0,https://www.zhipin.com/job_detail/f70f34a07152df021nJ53dS-EVRX.html,质量经理,上海·青浦区·赵巷,  甄云科技 企业服务C轮500-999人   , 15-24K·14薪 5-10年本科  屈先生测试总监    立即沟通  ,  软件测试 功能测试 QA  零食下午茶，五险一金，定期体检，年终奖，补充医疗保险，带薪年假，免费班车，员工旅游，节日福利 
0,https://www.zhipin.com/job_detail/bfe26aef01017d5c1nx53N-7EVJQ.html,视频质量测评工程师,上海·杨浦区·五角场,  声网Agora 移动互联网已上市1000-9999人   , 18-35K·15薪 3-5年本科  李先生HRBP    立即沟通  ,  Java Python  零食下午茶，带薪年假，年终奖，五险一金，节日福利，员工旅游，健身补贴，定期体检，交通补助 
0,https://www.zhipin.com/job_detail/143c3989903e84061XV_29S_E1JV.html,售后质量工程师,上海·浦东新区·临港,  特斯拉Tesla 汽车生产已上市10000人以上   , 18-35K·17薪 5-10年本科  张先生公司职员    立即沟通  ,  售后质量工程师  五险一金，加班补助，带薪年假，年终奖，节日福利，股票期权，零食下午茶，定期体检，免费班车，通讯补贴，住房补贴，补充医疗保险，餐补 
0,https://www.zhipin.com/job_detail/b633b572074e78871XV-3dy6ElBU.html,时政内容质量运营,上海·徐汇区·漕河泾,  北京字节跳动 移动互联网D轮及以上10000人以上   , 15-25K·15薪 3-5年本科  韦女士HRBP    立即沟通  ,  内容挖掘与分发 内容运营 个性化推荐 记者编辑 新媒体运营 内容安全 内容质量 内容研判  免费班车，包吃，节日福利，五险一金，零食下午茶，免费健身房，住房补贴，嘀嘀打车 
0,https://www.zhipin.com/job_detail/751f2a7b07c969811nx709u8FlNQ.html,图像质量工程师,上海·徐汇区·漕河泾,  SmartSens思特威电子 电子/半导体/集成电路不需要融资500-999人   , 15-30K·15薪 1-3年本科  蒋女士资深招聘经理    立即沟通  ,  视觉图像算法 算法设计 图像处理  带薪年假，股票期权，免费班车，员工旅游，餐补，补充医疗保险，五险一金，定期体检，加班补助，年终奖，节日福利，零食下午茶 
0,https://www.zhipin.com/job_detail/7702f7cf69a845201nx739u1F1RU.html,软件质量工程师,上海·闵行区·浦江,  锋泾集团 其他行业不需要融资500-999人   , 18-25K 3-5年本科  薛女士招聘经理    立即沟通  ,  软件质量  餐补，加班补助，年终奖，定期体检，员工旅游，通讯补贴，节日福利，五险一金，零食下午茶，免费班车 
0,https://www.zhipin.com/job_detail/1bca6ab42de6ae851n1z2tS6E1NX.html,自研软件质量工程师-薪资面议,上海·闵行区·浦江,  华人运通控股(上... 新能源不需要融资1000-9999人   , 15-30K·14薪 1-3年本科  卜女士人事专员    立即沟通  ,  APP测试  补充医疗保险，节日福利，通讯补贴，定期体检，定期体检，五险一金，带薪年假，年终奖，免费班车 
0,https://www.zhipin.com/job_detail/e1cebd837be5c4061nFz2NW6EVRZ.html,蚂蚁国际质量部2022年实习生春招,上海·浦东新区·陆家嘴,  蚂蚁金服 移动互联网D轮及以上1000-9999人   , 15-25K·16薪 在校/应届本科  高先生招聘者    立即沟通  ,  自动化测试 移动端自动化测试 Java Python  员工旅游，餐补，包吃，节日福利，全勤奖，带薪年假，五险一金，补充医疗保险，加班补助，年终奖，免费班车，股票期权 
0,https://www.zhipin.com/job_detail/42383d2d757e14311XR-29-4ElFR.html,研发工程师（质量保障方向）-产品研发,上海·杨浦区·五角场,  今日头条 移动互联网D轮及以上10000人以上   , 15-30K·15薪 在校/应届本科  刘女士HR    立即沟通  ,  Java Python C/C++ 自动化测试 服务端测试 移动端测试 web端测试  加班补助，免费班车，定期体检，交通补助，带薪年假，员工旅游，股票期权，零食下午茶，通讯补贴，节日福利，补充医疗保险，住房补贴，包吃，年终奖，五险一金 
